中心	首次拨打日期	网络类别	渠道	来源	推广点	渠道营销专员	推广员	总单量	空号	非本人	不感兴趣	一人多号	年龄小	异地	无中心城市	未接通	停机	废单量	废单率	有效量	未接率	确认有效量	确认有效率
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德广场一楼（广州凯德中心）	charlene_hws                  	charlene_hws	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德广场一楼（广州凯德中心）	janis_zyj                     	janis_zyj	8	0	0	0	0	0	0	0	6	0	0	0.00%	8	75.00%	2	25.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德广场一楼（广州凯德中心）	moon_cjp                      	moon_cjp	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德广场一楼（广州凯德中心）	sun_zln                       	sun_zln	8	0	0	0	0	0	0	0	6	0	0	0.00%	8	75.00%	2	25.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德广场一楼（广州凯德中心）	tom_hjm                       	tom_hjm	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德广场一楼（广州凯德中心）	zavier_lzw                    	zavier_lzw	5	0	0	0	0	0	0	0	5	0	0	0.00%	5	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德五楼	moon_cjp                      	moon	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德五楼	moon_cjp                      	moon_cjp	3	0	0	0	0	0	0	0	3	0	0	0.00%	3	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德五楼	tom_hjm                       	tom_hjm	7	0	0	0	0	0	0	0	7	0	0	0.00%	7	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	白云凯德五楼	zavier_lzw                    	zavier_lzw	5	0	0	0	0	0	0	0	5	0	0	0.00%	5	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	五号停机坪	ada_hyt                       	ada_hyt	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	五号停机坪	janis_zyj                     	janis_zyj	3	0	0	0	0	0	0	0	3	0	0	0.00%	3	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	五号停机坪	moon_cjp                      	moon_cjp	6	0	0	0	0	0	0	0	4	0	0	0.00%	6	66.67%	2	33.33%
广州5(广州白云凯德中心)	2017/02/04		推广	Tout      	五号停机坪	sun_zln                       	sun_zln	6	0	0	0	0	0	0	0	5	0	0	0.00%	6	83.33%	1	16.67%
广州5(广州白云凯德中心)	2017/02/09		推广	Tout      	白云凯德广场一楼（广州凯德中心）	tom_hjm                       	tom_hjm	1	0	0	0	0	1	0	0	0	0	1	100.00%	0	0.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/09		推广	Tout      	白云凯德五楼	charlene_hws                  	charlene_hws	5	0	1	0	0	0	0	0	3	0	1	20.00%	4	60.00%	1	20.00%
广州5(广州白云凯德中心)	2017/02/09		推广	Tout      	白云凯德五楼	janis_zyj                     	janis_zyj	8	0	0	1	0	0	0	0	5	0	1	12.50%	7	62.50%	2	25.00%
广州5(广州白云凯德中心)	2017/02/09		推广	Tout      	白云凯德五楼	sun_zln                       	sun_zln	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/09		推广	Tout      	白云凯德五楼	zavier_lzw                    	zavier_lzw	4	0	0	0	0	1	0	0	3	0	1	25.00%	3	75.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/09		推广	Tout      	五号停机坪	ada_hyt                       	ada_hyt	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/09		推广	Tout      	五号停机坪	tom_hjm                       	tom_hjm	3	0	0	0	0	0	0	0	1	0	0	0.00%	3	33.33%	2	66.67%
广州5(广州白云凯德中心)	2017/02/09		推广	Tout      	五号停机坪	zavier_lzw                    	zavier_lzw	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州(广州区域)	2017/02/10		推广	Tout      	宣传单			1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	A点(维多利中心）	andy_zzp                      	andy_zzp	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	广州购书中心体验点（维多利中心）	ice_cxz                       	ice	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	广州购书中心体验点（维多利中心）	ice_cxz                       	ice_cxz	5	0	0	0	0	0	0	0	4	0	0	0.00%	5	80.00%	1	20.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	广州购书中心体验点（维多利中心）	jerry_tzw                     	jerry	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	广州购书中心体验点（维多利中心）	jerry_tzw                     	jerry_tzw	3	0	0	0	0	0	0	0	2	0	0	0.00%	3	66.67%	1	33.33%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	广州购书中心体验点（维多利中心）	lemon_l                       	lemon_l	8	0	1	0	0	1	0	0	3	0	2	25.00%	6	37.50%	3	37.50%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	广州购书中心体验点（维多利中心）	phoebe_zq                     	phoebe_zq	8	0	0	0	0	0	0	0	3	0	0	0.00%	8	37.50%	5	62.50%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	广州购书中心体验点（维多利中心）	star_lxx                      	star_lxx	9	0	0	0	0	0	0	0	2	0	0	0.00%	9	22.22%	7	77.78%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	广州购书中心体验点（维多利中心）	taylor_ftt                    	taylor_ftt	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	体育西商铺（维多利中心）	cookie_lyl                    	cookie	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	体育西商铺（维多利中心）	cookie_lyl                    	cookie_lyl	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	体育西商铺（维多利中心）	ice_cxz                       	ice_cxz	3	0	1	0	0	0	0	0	2	0	1	33.33%	2	66.67%	0	0.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	体育西商铺（维多利中心）	jerry_tzw                     	jerry_tzw	3	0	0	0	0	0	0	0	0	0	0	0.00%	3	0.00%	3	100.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	体育西商铺（维多利中心）	star_lxx                      	star_lxx	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	体育西商铺（维多利中心）	taylor_ftt                    	taylor	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	体育西商铺（维多利中心）	taylor_ftt                    	taylor_ftt	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/10		推广	Tout      	体育西商铺（维多利中心）	vincent_lrs                   	vincent_lrs	2	0	0	0	0	0	0	0	0	0	0	0.00%	2	0.00%	2	100.00%
广州2(广州番禺奥园中心)	2017/02/10		推广	Tout      	番禺奥园一楼东门（奥园中心）	allen_wzw                     	Jasmine	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州2(广州番禺奥园中心)	2017/02/10		推广	Tout      	番禺奥园一楼东门（奥园中心）	angela_yqm                    	angela_yqm	8	0	2	1	0	0	0	0	4	0	3	37.50%	5	50.00%	1	12.50%
广州2(广州番禺奥园中心)	2017/02/10		推广	Tout      	番禺永旺梦乐城	angela_yqm                    	angela_yqm	7	0	1	0	0	0	0	0	2	0	1	14.29%	6	28.57%	4	57.14%
广州2(广州番禺奥园中心)	2017/02/10		推广	Tout      	番禺永旺梦乐城	sunny_lwf                     	sunny_lwf	4	0	0	1	0	0	0	0	3	0	1	25.00%	3	75.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/10		推广	Tout      	体育东街坊（体育东中心）	water_ljy                     	water_ljy	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/10		推广	Tout      	太阳新天地（体育东中心）	water_ljy                     	water_ljy	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/10		推广	Tout      	万菱汇负一楼	yuria_yr                      	yuria_yr	3	0	0	0	0	0	0	0	0	0	0	0.00%	3	0.00%	3	100.00%
广州4(广州番禺万达中心)	2017/02/10		推广	Tout      	山姆会员店（万达中心）	rosa_lst                      	Rosa	5	0	0	0	0	0	0	0	3	0	0	0.00%	5	60.00%	2	40.00%
广州4(广州番禺万达中心)	2017/02/10		推广	Tout      	山姆会员店（万达中心）	rosa_lst                      	rosa_lst	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/10		推广	Tout      	番禺万达二楼 （万达中心）	green_wcj                     	green	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州4(广州番禺万达中心)	2017/02/10		推广	Tout      	番禺万达二楼 （万达中心）	justin_wzc                    	justin_wzc	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/10		推广	Tout      	番禺万达一楼（万达中心）	rosa_lst                      	rosa_lst	4	0	1	1	0	0	0	0	2	0	2	50.00%	2	50.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/10		推广	Tout      	番禺万达一楼（万达中心）	vito_zqb                      	vito	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/10		推广	Tout      	番禺万达一楼（万达中心）	vito_zqb                      	vito_zqb	6	1	1	0	0	0	1	0	1	0	3	50.00%	3	16.67%	2	33.33%
广州5(广州白云凯德中心)	2017/02/10		推广	Tout      	白云凯德广场一楼（广州凯德中心）	moon_cjp                      	moon	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/10		推广	Tout      	白云凯德广场一楼（广州凯德中心）	tom_hjm                       	tom_hjm	3	0	0	0	0	0	0	0	2	0	0	0.00%	3	66.67%	1	33.33%
广州5(广州白云凯德中心)	2017/02/10		推广	Tout      	白云凯德广场一楼（广州凯德中心）	zavier_lzw                    	zavier_lzw	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/10		推广	Tout      	白云凯德五楼	janis_zyj                     	janis_zyj	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/10		推广	Tout      	白云凯德五楼	moon_cjp                      	moon_cjp	6	0	0	0	0	0	0	0	5	0	0	0.00%	6	83.33%	1	16.67%
广州5(广州白云凯德中心)	2017/02/10		推广	Tout      	白云凯德五楼	sun_zln                       	sun_zln	5	0	0	0	0	0	0	0	3	0	0	0.00%	5	60.00%	2	40.00%
广州5(广州白云凯德中心)	2017/02/10		推广	Tout      	白云凯德五楼	zavier_lzw                    	zavier_lzw	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/10		推广	Tin       	五号停机坪	ada_hyt                       	ada_hyt	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/10		推广	Tout      	五号停机坪	zavier_lzw                    	zavier_lzw	3	0	0	0	0	0	0	0	1	0	0	0.00%	3	33.33%	2	66.67%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	广州购书中心体验点（维多利中心）	ice_cxz                       	ice_cxz	4	1	0	0	0	0	0	0	1	0	1	25.00%	3	25.00%	2	50.00%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	广州购书中心体验点（维多利中心）	jerry_tzw                     	jerry_tzw	7	0	0	0	0	0	0	0	4	0	0	0.00%	7	57.14%	3	42.86%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	广州购书中心体验点（维多利中心）	lemon_l                       	lemon_l	21	0	3	0	0	0	0	0	9	0	3	14.29%	18	42.86%	9	42.86%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	广州购书中心体验点（维多利中心）	phoebe_zq                     	phoebe_zq	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	广州购书中心体验点（维多利中心）	taylor_ftt                    	Taylor_ftt	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	广州购书中心体验点（维多利中心）	vincent_lrs                   	vincent_lrs	4	1	0	0	0	0	0	0	2	0	1	25.00%	3	50.00%	1	25.00%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	体育西商铺（维多利中心）	cookie_lyl                    	cookie_lyl	1	0	0	1	0	0	0	0	0	0	1	100.00%	0	0.00%	0	0.00%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	体育西商铺（维多利中心）	jerry_tzw                     	jerry_tzw	3	0	0	0	0	0	0	0	2	0	0	0.00%	3	66.67%	1	33.33%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	体育西商铺（维多利中心）	star_lxx                      	star_lxx	9	0	0	0	0	0	0	0	7	0	0	0.00%	9	77.78%	2	22.22%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	体育西商铺（维多利中心）	taylor_ftt                    	taylor_ftt	3	0	0	1	0	0	0	0	1	0	1	33.33%	2	33.33%	1	33.33%
广州1(广州维多利中心)	2017/02/11		推广	Tout      	体育西商铺（维多利中心）	vincent_lrs                   	vincent_lrs	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/11		推广	Tout      	番禺奥园街坊（奥园中心）	oliver_hwx                    	oliver_hwx	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/11		推广	Tout      	番禺奥园街坊（奥园中心）	sunny_lwf                     	sunny	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州2(广州番禺奥园中心)	2017/02/11		推广	Tout      	番禺奥园街坊（奥园中心）	thomas_cjp                    	thomas	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州2(广州番禺奥园中心)	2017/02/11		推广	Tout      	番禺奥园一楼东门（奥园中心）	bella_lyf                     	bella	3	0	0	0	0	0	0	0	2	0	0	0.00%	3	66.67%	1	33.33%
广州2(广州番禺奥园中心)	2017/02/11		推广	Tout      	番禺奥园一楼东门（奥园中心）	steven_hj                     	steven_hj	5	0	0	1	0	0	0	0	2	0	1	20.00%	4	40.00%	2	40.00%
广州2(广州番禺奥园中心)	2017/02/11		推广	Tout      	番禺奥园一楼东门（奥园中心）	sunny_lwf                     	sunny	4	0	0	0	0	0	0	0	0	0	0	0.00%	4	0.00%	4	100.00%
广州2(广州番禺奥园中心)	2017/02/11		推广	Tout      	番禺永旺梦乐城	bella_lyf                     	bella_lyf	4	0	1	0	0	0	0	0	3	0	1	25.00%	3	75.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/11		推广	Tout      	番禺永旺梦乐城	sea_dht                       	sea_dht	2	1	0	0	0	0	0	0	0	0	1	50.00%	1	0.00%	1	50.00%
广州3(广州万菱汇中心)	2017/02/11		推广	Tout      	体育东街坊（体育东中心）	ella_sey                      	ella_sey	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/11		推广	Tout      	体育东街坊（体育东中心）	jane_lzf                      	jane_lzf	7	0	0	2	0	0	0	0	1	0	2	28.57%	5	14.29%	4	57.14%
广州3(广州万菱汇中心)	2017/02/11		推广	Tout      	万菱汇负一楼	ella_sey                      	ella_sey	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/11		推广	Tout      	万菱汇负一楼	fan_lff                       	fan_lff	4	0	0	0	0	0	0	0	0	0	0	0.00%	4	0.00%	4	100.00%
广州3(广州万菱汇中心)	2017/02/11		推广	Tout      	万菱汇负一楼	vicky_zw                      	vicky_zw	3	0	0	0	0	0	0	0	3	0	0	0.00%	3	100.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/11		推广	Tout      	万菱汇负一楼	yuria_yr                      	yuria_yr	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/11		推广	Tout      	山姆会员店（万达中心）	bieber_lzh                    	bieber_lzh	6	0	0	0	0	0	0	0	6	0	0	0.00%	6	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/11		推广	Tout      	山姆会员店（万达中心）	justin_wzc                    	justin_wzc	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/11		推广	Tout      	山姆会员店（万达中心）	rosa_lst                      	rosa_lst	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/11		推广	Tout      	番禺万达二楼 （万达中心）	green_wcj                     	green_wcj	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州4(广州番禺万达中心)	2017/02/11		推广	Tout      	番禺万达一楼（万达中心）	ivy_yyp                       	ivy_yyp	3	0	0	1	0	0	0	0	1	0	1	33.33%	2	33.33%	1	33.33%
广州4(广州番禺万达中心)	2017/02/11		推广	Tout      	番禺万达一楼（万达中心）	lydia_clz                     	lydia_clz	5	0	1	1	0	0	0	0	0	0	2	40.00%	3	0.00%	3	60.00%
广州4(广州番禺万达中心)	2017/02/11		推广	Tout      	番禺万达一楼（万达中心）	vito_zqb                      	Vito	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/11		推广	Tout      	番禺万达一楼（万达中心）	vito_zqb                      	vito_zqb	6	1	0	1	0	0	0	0	3	0	2	33.33%	4	50.00%	1	16.67%
广州5(广州白云凯德中心)	2017/02/11		推广	Tout      	白云凯德广场一楼（广州凯德中心）	ada_hyt                       	ada_hyt	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/11		推广	Tout      	白云凯德广场一楼（广州凯德中心）	moon_cjp                      	moon_cjp	8	0	0	0	0	0	0	0	6	0	0	0.00%	8	75.00%	2	25.00%
广州5(广州白云凯德中心)	2017/02/11		推广	Tout      	白云凯德广场一楼（广州凯德中心）	tom_hjm                       	tom_hjm	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州5(广州白云凯德中心)	2017/02/11		推广	Tout      	白云凯德广场一楼（广州凯德中心）	zavier_lzw                    	zavier_lzw	5	0	0	0	0	0	0	0	4	0	0	0.00%	5	80.00%	1	20.00%
广州5(广州白云凯德中心)	2017/02/11		推广	Tout      	白云凯德五楼	janis_zyj                     	janis_zyj	7	0	0	0	0	0	0	0	5	0	0	0.00%	7	71.43%	2	28.57%
广州5(广州白云凯德中心)	2017/02/11		推广	Tout      	白云凯德五楼	sun_zln                       	sun_zln	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/11		推广	Tout      	五号停机坪	charlene_hws                  	charlene_hws	10	0	0	0	0	0	0	0	5	0	0	0.00%	10	50.00%	5	50.00%
广州5(广州白云凯德中心)	2017/02/11		推广	Tout      	五号停机坪	tom_hjm                       	tom_hjm	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	广州购书中心体验点（维多利中心）	ice_cxz                       	ice_cxz	6	1	0	0	0	0	0	0	4	0	1	16.67%	5	66.67%	1	16.67%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	广州购书中心体验点（维多利中心）	lemon_l                       	lemon_l	8	0	1	1	0	0	0	0	3	0	2	25.00%	6	37.50%	3	37.50%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	广州购书中心体验点（维多利中心）	phoebe_zq                     	phoebe_zp	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	广州购书中心体验点（维多利中心）	phoebe_zq                     	phoebe_zq	10	0	0	0	0	0	0	0	4	0	0	0.00%	10	40.00%	6	60.00%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	广州购书中心体验点（维多利中心）	star_lxx                      	star_lxx	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	广州购书中心体验点（维多利中心）	taylor_ftt                    	taylor	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	广州购书中心体验点（维多利中心）	taylor_ftt                    	Taylor_ftt	7	0	0	1	0	0	0	0	5	0	1	14.29%	6	71.43%	1	14.29%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	广州购书中心体验点（维多利中心）	vincent_lrs                   	vincent_lrs	8	0	1	1	0	0	0	0	3	0	2	25.00%	6	37.50%	3	37.50%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	体育西商铺（维多利中心）	jerry_tzw                     	jerry_tzw	6	0	1	0	0	0	0	0	3	0	1	16.67%	5	50.00%	2	33.33%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	体育西商铺（维多利中心）	phoebe_zq                     	Phoebe	2	0	0	0	0	0	0	0	0	0	0	0.00%	2	0.00%	2	100.00%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	体育西商铺（维多利中心）	phoebe_zq                     	phoebe_zp	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	体育西商铺（维多利中心）	phoebe_zq                     	phoebe_zq	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/12		推广	Tout      	体育西商铺（维多利中心）	star_lxx                      	star_lxx	4	0	1	0	0	0	0	0	0	0	1	25.00%	3	0.00%	3	75.00%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺奥园街坊（奥园中心）	angela_yqm                    	angela_yqm	1	0	0	1	0	0	0	0	0	0	1	100.00%	0	0.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺奥园街坊（奥园中心）	thomas_cjp                    	thomas	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺奥园街坊（奥园中心）	thomas_cjp                    	thomas_cjp	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺奥园一楼东门（奥园中心）	allen_wzw                     	jasmine	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺奥园一楼东门（奥园中心）	angela_yqm                    	angela_yqm	6	0	1	0	0	1	0	0	3	0	2	33.33%	4	50.00%	1	16.67%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺奥园一楼东门（奥园中心）	bella_lyf                     	bella_lyf	6	0	0	0	0	0	0	0	3	0	0	0.00%	6	50.00%	3	50.00%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺奥园一楼东门（奥园中心）	steven_hj                     	steven_hj	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺永旺梦乐城	angela_yqm                    	angela_yqm	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/12		推广	Tout      	番禺永旺梦乐城	steven_hj                     	steven_hj	6	0	2	0	0	0	0	0	2	0	2	33.33%	4	33.33%	2	33.33%
广州3(广州万菱汇中心)	2017/02/12		推广	Tout      	体育东街坊（体育东中心）	jane_lzf                      	jane_lzf	5	1	1	0	0	0	0	0	2	0	2	40.00%	3	40.00%	1	20.00%
广州3(广州万菱汇中心)	2017/02/12		推广	Tout      	体育东街坊（体育东中心）	jerry_tzw                     	jerry	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州3(广州万菱汇中心)	2017/02/12		推广	Tout      	万菱汇负一楼	fan_lff                       	fan	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州3(广州万菱汇中心)	2017/02/12		推广	Tout      	万菱汇负一楼	vicky_zw                      	vicky_zw	4	0	0	0	0	0	0	0	2	0	0	0.00%	4	50.00%	2	50.00%
广州3(广州万菱汇中心)	2017/02/12		推广	Tout      	万菱汇负一楼	water_ljy                     	water_ljy	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州3(广州万菱汇中心)	2017/02/12		推广	Tout      	万菱汇负一楼	water_ljy                     	water-ljy	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/12		推广	Tout      	山姆会员店（万达中心）	bieber_lzh                    	bieber	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/12		推广	Tout      	山姆会员店（万达中心）	bieber_lzh                    	bieber_lzh	7	0	1	0	0	0	0	0	4	0	1	14.29%	6	57.14%	2	28.57%
广州4(广州番禺万达中心)	2017/02/12		推广	Tout      	山姆会员店（万达中心）	jay_ljj                       	jay_ljj	3	0	0	0	0	0	0	0	2	0	0	0.00%	3	66.67%	1	33.33%
广州4(广州番禺万达中心)	2017/02/12		推广	Tout      	山姆会员店（万达中心）	rosa_lst                      	rosa_lst	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/12		推广	Tout      	番禺万达二楼 （万达中心）	green_wcj                     	green_wcj	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/12		推广	Tout      	番禺万达二楼 （万达中心）	justin_wzc                    	justin_wzc	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
